latitude,longitude,Offers CS?,is High School,School District Name,School Name,State,Grade Levels,teaches_cs
36.853337,-120.446173,No,HS,FIREBAUGH-LAS DELTAS UNIFIED,EL PUENTE HIGH,CA,____hi,HN
39.01,-122.0555,No,HS,PIERCE JOINT UNIFIED,ARBUCKLE ALTERNATIVE HIGH (CONTINUATION),CA,____hi,HN
32.985311,-115.539693,No,HS,BRAWLEY UNION HIGH,DESERT VALLEY HIGH (CONTINUATION),CA,____hi,HN
37.638527,-118.962754,No,HS,MAMMOTH UNIFIED,SIERRA HIGH (CONTINUATION),CA,____hi,HN
32.733847,-116.492803,No,HS,MOUNTAIN EMPIRE UNIFIED,CAMPO HIGH (CONTINUATION),CA,____hi,HN
39.200208,-122.019514,No,HS,COLUSA UNIFIED,COLUSA ALTERNATIVE HIGH (CONTINUATION),CA,____hi,HN
40.11922,-123.824835,No,HS,SOUTHERN HUMBOLDT JOINT UNIFIED,OSPREY LEARNING CENTER,CA,____hi,HN
35.568918,-121.072715,No,HS,COAST UNIFIED,LEFFINGWELL HIGH (CONTINUATION),CA,____hi,HN
36.206552,-119.082065,No,HS,LINDSAY UNIFIED,JOHN J. CAIRNS CONTINUATION,CA,____hi,HN
36.926404,-121.846632,No,HS,PAJARO VALLEY UNIFIED,RENAISSANCE HIGH CONTINUATION,CA,____hi,HN
39.67952,-120.245321,No,HS,SIERRA-PLUMAS JOINT UNIFIED,SIERRA PASS (CONTINUATION),CA,____hi,HN
36.423165,-119.103001,No,HS,WOODLAKE UNIFIED,BRAVO LAKE HIGH,CA,____hi,HN
34.943828,-119.674697,No,HS,CUYAMA JOINT UNIFIED,CUYAMA VALLEY HIGH,CA,____hi,HN
39.920951,-122.165676,No,HS,CORNING UNION HIGH,CORNING INDEPENDENT STUDY,CA,____hi,HN
35.586538,-119.342548,No,HS,WASCO UNION HIGH,WASCO INDEPENDENCE HIGH,CA,____hi,HN
36.0965,-119.5725,No,HS,CORCORAN JOINT UNIFIED,KINGS LAKE EDUCATION CENTER,CA,____hi,HN
36.5887,-119.3766,No,HS,KINGS CANYON JOINT UNIFIED,KINGS CANYON CONTINUATION,CA,____hi,HN
36.518583,-119.541496,No,HS,KINGSBURG JOINT UNION HIGH,OASIS CONTINUATION HIGH,CA,____hi,HN
36.533135,-120.099454,No,HS,GOLDEN PLAINS UNIFIED,RIO DEL REY HIGH (CONTINUATION),CA,____hi,HN
36.5016,-119.2886,No,HS,CUTLER-OROSI JOINT UNIFIED,LOVELL HIGH,CA,____hi,HN
36.754982,-120.390303,No,HS,MENDOTA UNIFIED,MENDOTA CONTINUATION HIGH,CA,____hi,HN
39.365161,-121.693579,No,HS,GRIDLEY UNIFIED,ESPERANZA HIGH (CONTINUATION),CA,____hi,HN
36.435063,-119.682529,No,HS,LATON JOINT UNIFIED,LATON HIGH,CA,____hi,HN
34.8608,-116.8903,No,HS,SILVER VALLEY UNIFIED,CALICO CONTINUATION HIGH,CA,____hi,HN
38.913457,-123.697203,No,HS,POINT ARENA JOINT UNION HIGH,SOUTH COAST CONTINUATION,CA,____hi,HN
38.091524,-120.137984,No,HS,SUMMERVILLE UNION HIGH,COLD SPRINGS HIGH,CA,____hi,HN
36.209152,-121.133942,No,HS,SOUTH MONTEREY COUNTY JOINT UNION HIGH,PINNACLE COASTAL VALLEY HIGH,CA,____hi,HN
40.321704,-124.285548,No,HS,MATTOLE UNIFIED,MATTOLE TRIPLE JUNCTION HIGH,CA,____hi,HN
38.755142,-122.614103,No,HS,MIDDLETOWN UNIFIED,LOCONOMA VALLEY HIGH,CA,____hi,HN
38.911996,-120.829316,No,HS,BLACK OAK MINE UNIFIED,DIVIDE HIGH,CA,____hi,HN
39.276287,-121.655153,No,HS,LIVE OAK UNIFIED,VALLEY OAK CONTINUATION HIGH,CA,____hi,HN
39.518259,-122.203878,No,HS,WILLOWS UNIFIED,WILLOWS COMMUNITY HIGH,CA,____hi,HN
38.7318,-121.8083,No,HS,WOODLAND JOINT UNIFIED,CACHE CREEK HIGH (CONTINUATION),CA,____hi,HN
37.610349,-121.28793,No,HS,PATTERSON JOINT UNIFIED,RISING SUN,CA,____hi,HN
35.05416,-119.403814,No,HS,MARICOPA UNIFIED,MARICOPA HIGH,CA,____hi,HN
36.0095,-120.1297,No,HS,REEF-SUNSET UNIFIED,AVENAL HIGH,CA,____hi,HN
39.606861,-122.538381,No,HS,STONY CREEK JOINT UNIFIED,BIDWELL POINT HIGH (CONTINUATION),CA,____hi,HN
36.962103,-120.653852,No,HS,DOS PALOS ORO LOMA JOINT UNIFIED,WESTSIDE HIGH,CA,____hi,HN
41.491258,-120.539751,No,HS,MODOC JOINT UNIFIED,WARNER HIGH,CA,____hi,HN
37.03661,-119.453571,No,HS,SIERRA UNIFIED,SIERRA ALTERNATIVE HIGH,CA,____hi,HN
37.15245,-118.32809,No,HS,BISHOP UNIFIED,PALISADE GLACIER HIGH (CONTINUATION),CA,____hi,HN
39.792197,-123.256202,No,HS,ROUND VALLEY UNIFIED,ROUND VALLEY CONTINUATION,CA,____hi,HN
35.68,-119.2346,No,HS,MCFARLAND UNIFIED,SAN JOAQUIN HIGH (CONTINUATION),CA,____hi,HN
40.302334,-121.230168,No,HS,PLUMAS UNIFIED,ALMANOR HIGH (CONTINUATION),CA,____hi,HN
38.807674,-123.020896,No,HS,CLOVERDALE UNIFIED,JOHANNA ECHOLS-HANSEN HIGH (CONTINUATION),CA,____hi,HN
34.3545,-119.0735,No,HS,SANTA PAULA UNIFIED,RENAISSANCE HIGH,CA,____hi,HN
41.051421,-121.402229,No,HS,FALL RIVER JOINT UNIFIED,SOLDIER MOUNTAIN HIGH (CONTINUATION),CA,____hi,HN
36.1458,-120.3604,No,HS,COALINGA-HURON UNIFIED,CAMBRIDGE HIGH,CA,____hi,HN
41.254157,-122.134716,No,HS,SISKIYOU UNION HIGH,MCCLOUD HIGH,CA,____hi,HN
39.801225,-120.466612,No,HS,PLUMAS UNIFIED,BECKWOURTH (JIM) HIGH (CONTINUATION),CA,____hi,HN
39.165715,-121.755023,No,HS,SUTTER UNION HIGH,BUTTE VIEW HIGH,CA,____hi,HN
37.745985,-120.130576,No,HS,MARIPOSA COUNTY UNIFIED,COULTERVILLE HIGH,CA,____hi,HN
37.247609,-122.364582,No,HS,LA HONDA-PESCADERO UNIFIED,PESCADERO HIGH,CA,____hi,HN
35.121683,-118.434471,No,HS,TEHACHAPI UNIFIED,MONROE HIGH (CONTINUATION),CA,____hi,HN
34.232983,-117.208673,No,HS,RIM OF THE WORLD UNIFIED,MOUNTAIN HIGH,CA,____hi,HN
37.320651,-121.024112,No,HS,NEWMAN-CROWS LANDING UNIFIED,WEST SIDE VALLEY HIGH (CONTINUATION),CA,____hi,HN
36.527758,-121.828809,No,HS,CARMEL UNIFIED,CARMEL VALLEY HIGH,CA,____hi,HN
40.24148,-123.623151,No,HS,SOUTHERN HUMBOLDT JOINT UNIFIED,CASTERLIN HIGH,CA,____hi,HN
37.208258,-119.906144,No,HS,YOSEMITE UNIFIED,RAYMOND GRANITE HIGH,CA,____hi,HN
38.914628,-122.604655,No,HS,KONOCTI UNIFIED,BLUE HERON,CA,____hi,HN
39.439564,-123.790385,No,HS,FORT BRAGG UNIFIED,LIGHTHOUSE COMMUNITY DAY,CA,____hi,HN
37.863327,-120.227139,No,HS,BIG OAK FLAT-GROVELAND UNIFIED,TIOGA HIGH,CA,____hi,HN
39.9834,-123.975467,No,HS,LEGGETT VALLEY UNIFIED,WHALE GULCH HIGH,CA,____hi,HN
37.397315,-120.857171,No,HS,HILMAR UNIFIED,IRWIN HIGH (CONTINUATION),CA,____hi,HN
38.977916,-122.831216,No,HS,KELSEYVILLE UNIFIED,ED DONALDSON EDUCATION CENTER,CA,____hi,HN
41.460446,-122.900752,No,HS,SCOTT VALLEY UNIFIED,SCOTT RIVER HIGH,CA,____hi,HN
36.6122,-119.3211,No,HS,KINGS CANYON JOINT UNIFIED,ORANGE COVE HIGH,CA,____hi,HN
36.0973,-119.568,No,HS,CORCORAN JOINT UNIFIED,CORCORAN HIGH,CA,____hi,HN
37.680815,-120.324413,No,HS,BIG OAK FLAT-GROVELAND UNIFIED,DON PEDRO HIGH,CA,____hi,HN
40.691656,-122.401977,No,HS,GATEWAY UNIFIED,MOUNTAIN LAKES HIGH,CA,____hi,HN
32.74958,-114.598281,No,HS,SAN PASQUAL VALLEY UNIFIED,BILL M. MANES HIGH,CA,____hi,HN
39.7935,-123.2562,No,HS,ROUND VALLEY UNIFIED,ROUND VALLEY HIGH,CA,____hi,HN
39.323755,-120.212676,No,HS,TAHOE-TRUCKEE UNIFIED,SIERRA HIGH (CONTINUATION),CA,____hi,HN
37.6368,-120.7749,No,HS,WATERFORD UNIFIED,SENTINEL HIGH,CA,____hi,HN
37.463573,-122.435845,No,HS,CABRILLO UNIFIED,PILARCITOS ALTERNATIVE HIGH (CONTINUATION),CA,____hi,HN
39.522261,-121.568986,No,HS,OROVILLE UNION HIGH,OROVILLE HIGH COMMUNITY DAY,CA,____hi,HN
36.518583,-119.541496,No,HS,KINGSBURG JOINT UNION HIGH,KINGSBURG INDEPENDENT STUDY HIGH,CA,____hi,HN
35.568456,-121.067297,No,HS,COAST UNIFIED,COAST UNION HIGH,CA,____hi,HN
35.508823,-119.267601,No,HS,KERN HIGH,CENTRAL VALLEY HIGH (CONTINUATION),CA,____hi,HN
35.0661,-120.5945,No,HS,LUCIA MAR UNIFIED,LOPEZ CONTINUATION HIGH,CA,____hi,HN
32.81525,-115.385675,No,HS,HOLTVILLE UNIFIED,HOLTVILLE HIGH,CA,____hi,HN
38.909721,-120.01469,No,HS,LAKE TAHOE UNIFIED,MT. TALLAC HIGH,CA,____hi,HN
36.6329,-119.6716,No,HS,FOWLER UNIFIED,FOWLER HIGH,CA,____hi,HN
38.091524,-120.137984,No,HS,SUMMERVILLE UNION HIGH,LONG BARN HIGH,CA,____hi,HN
37.11474,-120.262262,No,HS,CHOWCHILLA UNION HIGH,GATEWAY HIGH (CONTINUATION),CA,____hi,HN
39.006668,-121.430745,No,HS,WHEATLAND UNION HIGH,EDWARD P. DUPLEX,CA,____hi,HN
37.981807,-120.379607,No,HS,SONORA UNION HIGH,DARIO CASSINA HIGH,CA,____hi,HN
41.963739,-121.924133,No,HS,BUTTE VALLEY UNIFIED,BUTTE VALLEY HIGH,CA,____hi,HN
39.920951,-122.165676,No,HS,CORNING UNION HIGH,CENTENNIAL CONTINUATION HIGH,CA,____hi,HN
40.456011,-123.528719,No,HS,SOUTHERN TRINITY JOINT UNIFIED,SOUTHERN TRINITY HIGH,CA,____hi,HN
37.15245,-118.32809,No,HS,BISHOP UNIFIED,BISHOP INDEPENDENT STUDY,CA,____hi,HN
37.227236,-119.505627,No,HS,CHAWANAKEE UNIFIED,MOUNTAIN OAKS HIGH,CA,____hi,HN
39.606861,-122.538381,No,HS,STONY CREEK JOINT UNIFIED,ELK CREEK HIGH,CA,____hi,HN
39.062389,-122.918166,No,HS,LAKEPORT UNIFIED,NATURAL HIGH (CONTINUATION),CA,____hi,HN
36.854602,-121.3969,No,HS,SAN BENITO HIGH,SAN ANDREAS CONTINUATION HIGH,CA,____hi,HN
33.264564,-116.382734,No,HS,BORREGO SPRINGS UNIFIED,BORREGO SPRINGS HIGH,CA,____hi,HN
39.165055,-122.90228,No,HS,UPPER LAKE UNIFIED,CLOVER VALLEY HIGH (CONTINUATION),CA,____hi,HN
38.080026,-120.552288,No,HS,BRET HARTE UNION HIGH,VALLECITO CONTINUATION HIGH,CA,____hi,HN
35.6384,-117.6719,No,HS,SIERRA SANDS UNIFIED,MESQUITE CONTINUATION HIGH,CA,____hi,HN
33.617904,-114.606374,No,HS,PALO VERDE UNIFIED,TWIN PALMS CONTINUATION,CA,____hi,HN
35.767925,-119.22116,No,HS,DELANO JOINT UNION HIGH,CESAR E. CHAVEZ HIGH,CA,____hi,HN
39.1469,-123.2112,No,HS,UKIAH UNIFIED,SOUTH VALLEY HIGH (CONTINUATION),CA,____hi,HN
41.048943,-123.675565,No,HS,KLAMATH-TRINITY JOINT UNIFIED,CAPTAIN JOHN CONTINUATION HIGH,CA,____hi,HN
33.9299,-117.8755,No,HS,BREA-OLINDA UNIFIED,BREA CANYON HIGH (CONTINUATION),CA,____hi,HN
37.329189,-119.632529,No,HS,YOSEMITE UNIFIED,EVERGREEN HIGH,CA,____hi,HN
41.737102,-122.63841,No,HS,YREKA UNION HIGH,DISCOVERY HIGH,CA,____hi,HN
36.602202,-118.060607,No,HS,LONE PINE UNIFIED,LONE PINE HIGH,CA,____hi,HN
40.416689,-120.65952,No,HS,LASSEN UNION HIGH,CREDENCE HIGH,CA,____hi,HN
33.124833,-115.524939,No,HS,CALIPATRIA UNIFIED,CALIPATRIA HIGH,CA,____hi,HN
39.367916,-121.683913,No,HS,GRIDLEY UNIFIED,GRIDLEY HIGH,CA,____hi,HN
39.321391,-123.104972,No,HS,POTTER VALLEY COMMUNITY UNIFIED,POTTER VALLEY HIGH,CA,____hi,HN
39.522386,-122.201828,No,HS,WILLOWS UNIFIED,WILLOWS HIGH,CA,____hi,HN
34.902,-117.0257,No,HS,BARSTOW UNIFIED,CENTRAL HIGH (CONTINUATION),CA,____hi,HN
33.039146,-116.86352,No,HS,RAMONA CITY UNIFIED,MONTECITO HIGH (CONTINUATION),CA,____hi,HN
33.2812,-117.0252,No,HS,VALLEY CENTER-PAUMA UNIFIED,OAK GLEN HIGH,CA,____hi,HN
37.161478,-118.2886,No,HS,BIG PINE UNIFIED,BIG PINE HIGH,CA,____hi,HN
38.44786,-121.820126,No,HS,DIXON UNIFIED,MAINE PRAIRIE HIGH (CONTINUATION),CA,____hi,HN
39.762169,-121.611974,No,HS,PARADISE UNIFIED,RIDGEVIEW HIGH (CONTINUATION),CA,____hi,HN
38.89608,-121.068531,No,HS,PLACER UNION HIGH,MAIDU VIRTUAL CHARTER ACADEMY,CA,____hi,HN
38.914628,-122.604655,No,HS,KONOCTI UNIFIED,CARLE (WILLIAM C.) HIGH (CONTINUATION),CA,____hi,HN
40.139068,-120.144221,No,HS,FORT SAGE UNIFIED,HERLONG HIGH,CA,____hi,HN
33.8385,-117.247,No,HS,VAL VERDE UNIFIED,VAL VERDE HIGH,CA,____hi,HN
33.077249,-116.595285,No,HS,JULIAN UNION HIGH,JULIAN HIGH,CA,____hi,HN
39.439564,-123.790385,No,HS,FORT BRAGG UNIFIED,NOYO HIGH (CONTINUATION),CA,____hi,HN
34.492021,-118.215978,No,HS,ACTON-AGUA DULCE UNIFIED,VASQUEZ HIGH,CA,____hi,HN
39.413697,-123.35587,No,HS,WILLITS UNIFIED,SANHEDRIN ALTERNATIVE,CA,____hi,HN
35.6741,-119.2307,No,HS,MCFARLAND UNIFIED,MCFARLAND HIGH SCHOOL EARLY COLLEGE,CA,____hi,HN
39.521613,-121.56822,No,HS,OROVILLE UNION HIGH,PROSPECT HIGH (CONTINUATION),CA,____hi,HN
38.810638,-123.022709,No,HS,CLOVERDALE UNIFIED,CLOVERDALE HIGH,CA,____hi,HN
41.795543,-123.378128,No,HS,SISKIYOU UNION HIGH,HAPPY CAMP HIGH,CA,____hi,HN
36.143243,-119.063831,No,HS,PORTERVILLE UNIFIED,HARMONY MAGNET ACADEMY,CA,____hi,HN
34.840118,-114.615779,No,HS,NEEDLES UNIFIED,NEEDLES HIGH,CA,____hi,HN
40.699594,-124.194066,No,HS,FORTUNA UNION HIGH,ACADEMY OF THE REDWOODS,CA,____hi,HN
39.689695,-123.488983,No,HS,LAYTONVILLE UNIFIED,LAYTONVILLE HIGH,CA,____hi,HN
40.876422,-124.08907,No,HS,NORTHERN HUMBOLDT UNION HIGH,SIX RIVERS CHARTER HIGH,CA,____hi,HN
37.037211,-119.455026,No,HS,SIERRA UNIFIED,SIERRA HIGH,CA,____hi,HN
39.7612,-121.6136,No,HS,PARADISE UNIFIED,PARADISE SENIOR HIGH,CA,____hi,HN
37.48918,-119.964119,No,HS,MARIPOSA COUNTY UNIFIED,MARIPOSA COUNTY HIGH,CA,____hi,HN
39.437776,-123.788159,No,HS,FORT BRAGG UNIFIED,FORT BRAGG HIGH,CA,____hi,HN
37.329189,-119.632529,No,HS,YOSEMITE UNIFIED,YOSEMITE HIGH,CA,____hi,HN
39.745508,-122.019438,No,HS,HAMILTON UNIFIED,HAMILTON HIGH,CA,____hi,HN
34.607493,-120.100475,No,HS,SANTA YNEZ VALLEY UNION HIGH,SANTA YNEZ VALLEY UNION HIGH,CA,____hi,HN
41.427915,-122.372932,No,HS,SISKIYOU UNION HIGH,WEED HIGH,CA,____hi,HN
38.522714,-121.973787,No,HS,WINTERS JOINT UNIFIED,WOLFSKILL HIGH,CA,____hi,HN
39.755775,-122.191671,No,HS,ORLAND JOINT UNIFIED,NORTH VALLEY HIGH (CONTINUATION),CA,____hi,HN
39.865151,-123.716714,No,HS,LEGGETT VALLEY UNIFIED,LEGGETT VALLEY HIGH,CA,____hi,HN
35.655091,-120.377705,No,HS,SHANDON JOINT UNIFIED,SHANDON HIGH,CA,____hi,HN
37.066856,-120.842245,No,HS,LOS BANOS UNIFIED,SAN LUIS HIGH (CONTINUATION),CA,____hi,HN
36.925282,-119.896503,No,HS,GOLDEN VALLEY UNIFIED,INDEPENDENCE CONTINUATION HIGH,CA,____hi,HN
40.739653,-122.947791,No,HS,TRINITY ALPS UNIFIED,ALPS VIEW HIGH (CONTINUATION),CA,____hi,HN
39.275583,-122.199794,No,HS,MAXWELL UNIFIED,MAXWELL SR HIGH,CA,____hi,HN
39.416099,-121.70606,No,HS,BIGGS UNIFIED,BIGGS HIGH,CA,____hi,HN
36.5483,-119.2873,No,HS,CUTLER-OROSI JOINT UNIFIED,OROSI HIGH,CA,____hi,HN
34.412835,-117.382453,No,HS,HESPERIA UNIFIED,CANYON RIDGE HIGH,CA,____hi,HN
38.1998,-120.6843,No,HS,CALAVERAS UNIFIED,GOLD STRIKE HIGH,CA,____hi,HN
37.981807,-120.379607,No,HS,SONORA UNION HIGH,THEODORE BIRD HIGH,CA,____hi,HN
39.0102,-122.0555,No,HS,PIERCE JOINT UNIFIED,PIERCE HIGH,CA,____hi,HN
40.95522,-124.109117,No,HS,NORTHERN HUMBOLDT UNION HIGH,MAD RIVER HIGH (CONTINUATION),CA,____hi,HN
40.157733,-122.242427,No,HS,RED BLUFF JOINT UNION HIGH,SALISBURY HIGH (CONTINUATION),CA,____hi,HN
39.751814,-122.191642,No,HS,ORLAND JOINT UNIFIED,ORLAND HIGH,CA,____hi,HN
36.98581,-120.622647,No,HS,DOS PALOS ORO LOMA JOINT UNIFIED,DOS PALOS HIGH,CA,____hi,HN
34.417788,-117.577601,No,HS,SNOWLINE JOINT UNIFIED,CHAPARRAL HIGH,CA,____hi,HN
37.6368,-120.7749,No,HS,WATERFORD UNIFIED,WATERFORD HIGH,CA,____hi,HN
38.6937,-120.8219,No,HS,EL DORADO UNION HIGH,INDEPENDENCE CONTINUATION,CA,____hi,HN
34.799712,-118.891466,No,HS,EL TEJON UNIFIED,FRAZIER MOUNTAIN HIGH,CA,____hi,HN
38.89608,-121.068531,No,HS,PLACER UNION HIGH,CONFLUENCE CONTINUATION HIGH,CA,____hi,HN
34.457682,-116.938836,No,HS,LUCERNE VALLEY UNIFIED,LUCERNE VALLEY HIGH,CA,____hi,HN
36.291048,-119.82331,No,HS,LEMOORE MIDDLE COLLEGE HIGH DISTRICT,LEMOORE MIDDLE COLLEGE HIGH,CA,____hi,HN
36.6012,-119.4559,No,HS,KINGS CANYON JOINT UNIFIED,REEDLEY HIGH,CA,____hi,HN
41.460978,-122.898945,No,HS,SCOTT VALLEY UNIFIED,ETNA UNION HIGH,CA,____hi,HN
39.165055,-122.90228,No,HS,UPPER LAKE UNIFIED,UPPER LAKE HIGH,CA,____hi,HN
32.61601,-116.954276,No,HS,HIGH TECH HIGH CHULA VISTA DISTRICT,HIGH TECH HIGH CHULA VISTA,CA,____hi,HN
41.321703,-122.305422,No,HS,SISKIYOU UNION HIGH,MOUNT SHASTA HIGH,CA,____hi,HN
40.739653,-122.947791,No,HS,TRINITY ALPS UNIFIED,TRINITY HIGH,CA,____hi,HN
33.9172,-116.8782,No,HS,BANNING UNIFIED,BANNING HIGH,CA,____hi,HN
38.909721,-120.01469,No,HS,LAKE TAHOE UNIFIED,SOUTH TAHOE HIGH,CA,____hi,HN
35.382236,-120.859815,No,HS,SAN LUIS COASTAL UNIFIED,MORRO BAY HIGH,CA,____hi,HN
39.165715,-121.755023,No,HS,SUTTER UNION HIGH,SUTTER HIGH,CA,____hi,HN
41.741323,-122.637766,No,HS,YREKA UNION HIGH,YREKA HIGH,CA,____hi,HN
34.127296,-116.371192,No,HS,MORONGO UNIFIED,BLACK ROCK ALTERNATIVE/CONTINUATION,CA,____hi,HN
41.049687,-123.674812,No,HS,KLAMATH-TRINITY JOINT UNIFIED,HOOPA VALLEY HIGH,CA,____hi,HN
37.4756,-121.1403,No,HS,PATTERSON JOINT UNIFIED,DEL PUERTO HIGH,CA,____hi,HN
37.584261,-120.933864,No,HS,CERES UNIFIED,WHITMORE CHARTER HIGH,CA,____hi,HN
34.3563,-119.0705,No,HS,SANTA PAULA UNIFIED,SANTA PAULA HIGH,CA,____hi,HN
38.416176,-121.529882,No,HS,RIVER DELTA JOINT UNIFIED,DELTA HIGH,CA,____hi,HN
40.236916,-123.823514,No,HS,SOUTHERN HUMBOLDT JOINT UNIFIED,SOUTH FORK HIGH,CA,____hi,HN
41.491957,-120.542168,No,HS,MODOC JOINT UNIFIED,MODOC HIGH,CA,____hi,HN
40.780824,-124.173418,No,HS,EUREKA CITY SCHOOLS,ZOE BARNUM HIGH,CA,____hi,HN
37.7994,-120.9937,No,HS,ESCALON UNIFIED,ESCALON HIGH,CA,____hi,HN
38.154644,-121.696653,No,HS,RIVER DELTA JOINT UNIFIED,RIO VISTA HIGH,CA,____hi,HN
35.0488,-120.4884,No,HS,LUCIA MAR UNIFIED,NIPOMO HIGH,CA,____hi,HN
35.771738,-119.268145,No,HS,DELANO JOINT UNION HIGH,ROBERT F. KENNEDY HIGH,CA,____hi,HN
39.200208,-122.019514,No,HS,COLUSA UNIFIED,COLUSA HIGH,CA,____hi,HN
38.911757,-121.5268,No,HS,EAST NICOLAUS JOINT UNION HIGH,EAST NICOLAUS HIGH,CA,____hi,HN
35.121683,-118.434471,No,HS,TEHACHAPI UNIFIED,TEHACHAPI HIGH,CA,____hi,HN
35.137807,-117.975586,No,HS,MOJAVE UNIFIED,CALIFORNIA CITY HIGH,CA,____hi,HN
36.794639,-119.914231,No,HS,CENTRAL UNIFIED,JUSTIN GARZA HIGH,CA,____hi,HN
39.934597,-122.172679,No,HS,CORNING UNION HIGH,CORNING HIGH,CA,____hi,HN
34.112789,-116.424533,No,HS,MORONGO UNIFIED,YUCCA VALLEY HIGH,CA,____hi,HN
36.5413,-119.3864,No,HS,DINUBA UNIFIED,DINUBA HIGH,CA,____hi,HN
39.479872,-121.537645,No,HS,OROVILLE UNION HIGH,LAS PLUMAS HIGH,CA,____hi,HN
39.514365,-121.545216,No,HS,OROVILLE UNION HIGH,OROVILLE HIGH,CA,____hi,HN
34.531408,-117.44,No,HS,VICTOR VALLEY UNION HIGH,ADELANTO HIGH,CA,____hi,HN
37.578978,-120.959502,No,HS,CERES UNIFIED,CENTRAL VALLEY HIGH,CA,____hi,HN
40.416316,-120.656029,No,HS,LASSEN UNION HIGH,LASSEN HIGH,CA,____hi,HN
35.282735,-119.111162,No,HS,KERN HIGH,INDEPENDENCE HIGH,CA,____hi,HN
39.768671,-85.517734,No,HS,NEW CASTLE COMMUNITY SCHOOL CORP,NEW CASTLE SCHOOLS AT THE HOOSIER YOUTH CHALLENGE ACADEMY,IN,____hi,HN
32.96823,-81.268233,No,HS,DEPT OF CORRECTION N04,ALLENDALE HIGH,SC,____hi,HN
36.754982,-120.390303,No,HS,MENDOTA UNIFIED,MENDOTA COMMUNITY DAY,CA,__mihi,HN
37.320531,-121.024049,No,HS,NEWMAN-CROWS LANDING UNIFIED,FOOTHILL COMMUNITY DAY,CA,__mihi,HN
36.0083,-120.1253,No,HS,REEF-SUNSET UNIFIED,REEF-SUNSET SECONDARY COMMUNITY DAY,CA,__mihi,HN
36.501564,-119.288607,No,HS,CUTLER-OROSI JOINT UNIFIED,CUTLER-OROSI COMMUNITY DAY,CA,__mihi,HN
36.0977,-119.5709,No,HS,CORCORAN JOINT UNIFIED,MISSION COMMUNITY DAY,CA,__mihi,HN
36.925282,-119.896503,No,HS,GOLDEN VALLEY UNIFIED,LINCOLN COMMUNITY DAY,CA,__mihi,HN
36.616741,-119.529508,No,HS,PARLIER UNIFIED,SAN JOAQUIN VALLEY HIGH,CA,__mihi,HN
39.756777,-122.191703,No,HS,ORLAND JOINT UNIFIED,ORLAND COMMUNITY DAY,CA,__mihi,HN
36.5696,-119.6192,No,HS,SELMA UNIFIED,HEARTLAND HIGH (CONTINUATION),CA,__mihi,HN
39.006668,-121.430745,No,HS,WHEATLAND UNION HIGH,WHEATLAND COMMUNITY DAY HIGH,CA,__mihi,HN
36.85181,-120.07294,No,HS,MADERA UNIFIED,RIPPERDAN COMMUNITY DAY,CA,__mihi,HN
39.561578,-120.82735,No,HS,SIERRA-PLUMAS JOINT UNIFIED,DOWNIEVILLE JUNIOR-SENIOR HIGH,CA,__mihi,HN
36.446817,-119.125035,No,HS,WOODLAKE UNIFIED,WOODLAKE COMMUNITY DAY,CA,__mihi,HN
36.704797,-119.553716,No,HS,SANGER UNIFIED,COMMUNITY DAY,CA,__mihi,HN
36.729171,-120.065428,No,HS,KERMAN UNIFIED,ENTERPRISE HIGH,CA,__mihi,HN
36.705407,-119.562346,No,HS,SANGER UNIFIED,KINGS RIVER HIGH (CONTINUATION),CA,__mihi,HN
34.9016,-117.0256,No,HS,BARSTOW UNIFIED,BUSD SCHOOL OF OPPORTUNITY,CA,__mihi,HN
41.051421,-121.402229,No,HS,FALL RIVER JOINT UNIFIED,FALL RIVER COMMUNITY DAY,CA,__mihi,HN
39.01201,-123.375001,No,HS,ANDERSON VALLEY UNIFIED,ANDERSON VALLEY JUNIOR-SENIOR HIGH,CA,__mihi,HN
32.74958,-114.598281,No,HS,SAN PASQUAL VALLEY UNIFIED,SAN PASQUAL VOCATIONAL ACADEMY,CA,__mihi,HN
35.979067,-116.272658,No,HS,DEATH VALLEY UNIFIED,DEATH VALLEY HIGH ACADEMY,CA,__mihi,HN
38.979797,-122.838972,No,HS,KELSEYVILLE UNIFIED,KELSEYVILLE COMMUNITY DAY,CA,__mihi,HN
33.039146,-116.86352,No,HS,RAMONA CITY UNIFIED,FUTURE BOUND INDEPENDENT STUDY SECONDARY,CA,__mihi,HN
34.417788,-117.577601,No,HS,SNOWLINE JOINT UNIFIED,EAGLE SUMMIT COMMUNITY DAY,CA,__mihi,HN
34.864731,-118.179847,No,HS,SOUTHERN KERN UNIFIED,RARE EARTH HIGH (CONTINUATION),CA,__mihi,HN
32.608083,-116.972286,No,HS,SWEETWATER UNION HIGH,EAST HILLS ACADEMY,CA,__mihi,HN
41.491258,-120.539751,No,HS,MODOC JOINT UNIFIED,HIGH DESERT COMMUNITY DAY,CA,__mihi,HN
36.602757,-118.060601,No,HS,LONE PINE UNIFIED,SIERRA ALTERNATIVE LEARNING ACADEMY,CA,__mihi,HN
40.303946,-121.009227,No,HS,WESTWOOD UNIFIED,WESTWOOD HIGH,CA,__mihi,HN
33.277772,-116.954262,No,HS,ALL TRIBES CHARTER DISTRICT,ALL TRIBES CHARTER,CA,__mihi,HN
34.256,-116.8257,No,HS,BEAR VALLEY UNIFIED,CHAUTAUQUA HIGH (CONTINUATION),CA,__mihi,HN
