latitude,longitude,Offers CS?,School District Name,School Name,State,Agency ID,State Abbr,Grades 9-12 Students [District] 2023-24,Male Students [District] 2023-24,Female Students [District] 2023-24,American Indian/Alaska Native Students [District] 2023-24,Asian or Asian/Pacific Islander Students [District] 2023-24,Hispanic Students [District] 2023-24,Black or African American Students [District] 2023-24,White Students [District] 2023-24,Nat. Hawaiian or Other Pacific Isl. Students [District] 2023-24,Two or More Races Students [District] 2023-24,Pupil/Teacher Ratio [District] 2023-24,Full-Time Equivalent (FTE) Teachers [District] 2023-24,Total Staff [District] 2023-24,Librarians/media specialists [District] 2023-24,Media Support Staff [District] 2023-24,Total Revenue - Local Sources (TLOCREV) [District Finance] 2020-21,Total Revenue - State Sources (TSTREV) [District Finance] 2020-21,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2020-21,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2020-21,Diploma Recipients & Other Completers [District] 2022-23,Estimated Total Population,Estimated Population 5-17,Estimated number of relevant children 5 to 17 years old in poverty who are related to the householder
40.246888,-111.663666,1,PROVO DISTRICT,PROVO ESCHOOL,UT,4900810,UT,4568,7225,6658,105,231,4507,146,7808,420,666,19.51,711.83,‡,1.98,–,63421000,91376000,19043000,12806,1029,"124,611","17,060","2,140"
40.242671,-111.68718,1,PROVO DISTRICT,INDEPENDENCE HIGH,UT,4900810,UT,4568,7225,6658,105,231,4507,146,7808,420,666,19.51,711.83,‡,1.98,–,63421000,91376000,19043000,12806,1029,"124,611","17,060","2,140"
46.982517,-122.913919,1,TUMWATER SCHOOL DISTRICT,TUMWATER VIRTUAL ACADEMY,WA,5309100,WA,2129,3263,3007,47,211,1030,145,4124,38,675,18.46,340.22,680.87,1.32,0,34759000,75807000,5718000,18579,417,"43,966","6,920",621
31.555473,-110.262916,0,SIERRA VISTA UNIFIED DISTRICT (4175),SIERRA VISTA ONLINE,AZ,0401460,AZ,1783,2242,2219,25,69,1834,226,1888,35,384,19.46,229.2,555.15,2,0,22349000,18793000,9496000,10154,438,"48,686","7,430",924
33.365,-111.9486,0,TEMPE UNION HIGH SCHOOL DISTRICT (4287),COMPADRE HIGH SCHOOL,AZ,0408340,AZ,12002,6108,5894,532,519,5031,1285,3793,96,746,20,600,1333.29,7,0,103151000,28826000,14617000,11392,2737,"332,112","14,502","1,339"
33.502319,-112.074283,0,PHOENIX UNION HIGH SCHOOL DISTRICT (4286),PXU CITY,AZ,0406330,AZ,26753,13818,12935,580,369,21778,2566,996,71,393,18.97,1410.2,3118.83,15,0,275234000,98551000,55296000,15870,5489,"749,732","39,882","7,437"
32.886245,-111.747842,0,CASA GRANDE UNION HIGH SCHOOL DISTRICT (4453),INOVA,AZ,0401740,AZ,3957,2014,1943,208,29,2497,162,763,5,293,22.46,176.2,385.2,1,0,19532000,19046000,5757000,12281,633,"105,140","5,322",629
33.364215,-111.950294,0,TEMPE UNION HIGH SCHOOL DISTRICT (4287),TAPBI,AZ,0408340,AZ,12002,6108,5894,532,519,5031,1285,3793,96,746,20,600,1333.29,7,0,103151000,28826000,14617000,11392,2737,"332,112","14,502","1,339"
33.438737,-111.77346,0,MESA UNIFIED DISTRICT (4235),MOUNTAIN VIEW HIGH SCHOOL,AZ,0404970,AZ,18523,29494,27710,2385,587,26999,2649,21836,463,2285,17.42,3282.88,7509.38,77.73,1,272097000,298990000,133780000,12419,4007,"513,827","79,657","11,116"
41.754,-72.6063,0,EAST HARTFORD SCHOOL DISTRICT,Connecticut IB Academy,CT,0901260,CT,2121,3341,3069,18,251,3403,1899,618,15,206,11.87,539.8,1203.5,4,9,59453000,82897000,12384000,23638,398,"50,997","8,069","1,408"
41.31309,-72.918911,0,NEW HAVEN SCHOOL DISTRICT,New Haven Academy,CT,0902790,CT,6014,9567,9384,39,740,9348,6285,1865,6,668,12.38,1532.35,3437.51,19,0,129536000,274328000,46544000,22717,1125,"133,476","20,207","6,017"
41.305236,-72.92994,0,NEW HAVEN SCHOOL DISTRICT,Cooperative High School - Inter-District Magnet,CT,0902790,CT,6014,9567,9384,39,740,9348,6285,1865,6,668,12.38,1532.35,3437.51,19,0,129536000,274328000,46544000,22717,1125,"133,476","20,207","6,017"
41.163964,-73.195546,0,BRIDGEPORT SCHOOL DISTRICT,Bridgeport Military Academy,CT,0900450,CT,5519,10255,9330,81,346,11621,5445,1649,21,422,13.83,1416.75,2901.35,16,0,90856000,267400000,48365000,21095,1002,"149,509","23,899","5,624"
41.281816,-72.928573,0,NEW HAVEN SCHOOL DISTRICT,Sound School,CT,0902790,CT,6014,9567,9384,39,740,9348,6285,1865,6,668,12.38,1532.35,3437.51,19,0,129536000,274328000,46544000,22717,1125,"133,476","20,207","6,017"
41.197052,-73.169148,0,BRIDGEPORT SCHOOL DISTRICT,Warren Harding High School,CT,0900450,CT,5519,10255,9330,81,346,11621,5445,1649,21,422,13.83,1416.75,2901.35,16,0,90856000,267400000,48365000,21095,1002,"149,509","23,899","5,624"
38.838443,-77.001373,0,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,BALLOU STAY HS,DC,1100030,DC,13408,25926,24865,63,1039,11173,27966,8906,25,1619,11.14,4564.64,8332.21,111.17,16.05,1498201000,0,166591000,33365,2577,"678,972","88,006","17,387"
38.91318,-77.07035,0,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,DUKE ELLINGTON SCHOOL OF THE ARTS,DC,1100030,DC,13408,25926,24865,63,1039,11173,27966,8906,25,1619,11.14,4564.64,8332.21,111.17,16.05,1498201000,0,166591000,33365,2577,"678,972","88,006","17,387"
38.898083,-77.047917,0,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,SCHOOL WITHOUT WALLS HS,DC,1100030,DC,13408,25926,24865,63,1039,11173,27966,8906,25,1619,11.14,4564.64,8332.21,111.17,16.05,1498201000,0,166591000,33365,2577,"678,972","88,006","17,387"
26.65855,-81.97613,0,LEE,Cape Coral Technical College,FL,1201080,FL,32165,51659,48405,131,1555,48976,13479,32621,70,3232,22.65,4417.76,11102.25,4.8,35.93,698258000,350803000,136206000,12486,6767,"834,573","105,057","16,661"
26.647481,-81.836571,0,LEE,Fort Myers Technical College,FL,1201080,FL,32165,51659,48405,131,1555,48976,13479,32621,70,3232,22.65,4417.76,11102.25,4.8,35.93,698258000,350803000,136206000,12486,6767,"834,573","105,057","16,661"
25.7948,-80.2081,0,MIAMI-DADE,Lindsey Hopkins Technical College,FL,1200390,FL,107428,171408,164092,120,3422,253532,56207,20277,128,1814,20.04,16743,34420,123,19,2430012000,1177529000,717310000,12939,22717,"2,686,867","388,529","63,027"
28.5505,-81.3838,0,ORANGE,Orange Technical College,FL,1201440,FL,66834,106286,100529,408,9989,91751,48919,49286,680,5782,18.07,11444,24439,204,13,1457844000,910627000,433520000,14074,14273,"1,471,416","229,086","33,520"
30.4486,-84.339,0,LEON,Lively Technical College,FL,1201110,FL,9450,16324,15445,42,1396,3279,13318,11657,22,2055,16.86,1883.96,4292.42,35.23,3,149426000,175653000,55992000,11602,2087,"296,913","40,460","7,107"
28.544029,-81.409373,0,ORANGE,Prosperitas Leadership Academy Charter,FL,1201440,FL,66834,106286,100529,408,9989,91751,48919,49286,680,5782,18.07,11444,24439,204,13,1457844000,910627000,433520000,14074,14273,"1,471,416","229,086","33,520"
26.4873,-80.0871,0,PALM BEACH,Career Academy Of The Palm Beaches,FL,1201500,FL,60390,97465,92312,1067,5687,71898,52174,53442,282,5227,16.57,11453.27,22545.4,165,101.67,1769229000,655190000,320128000,14672,13596,"1,533,801","211,292","27,735"
25.77938,-80.252551,0,MIAMI-DADE,Green Springs High School,FL,1200390,FL,107428,171408,164092,120,3422,253532,56207,20277,128,1814,20.04,16743,34420,123,19,2430012000,1177529000,717310000,12939,22717,"2,686,867","388,529","63,027"
25.673704,-80.374025,0,MIAMI-DADE,School For Advanced Studies - South,FL,1200390,FL,107428,171408,164092,120,3422,253532,56207,20277,128,1814,20.04,16743,34420,123,19,2430012000,1177529000,717310000,12939,22717,"2,686,867","388,529","63,027"
28.535529,-81.369275,0,ORANGE,Ese Transition,FL,1201440,FL,66834,106286,100529,408,9989,91751,48919,49286,680,5782,18.07,11444,24439,204,13,1457844000,910627000,433520000,14074,14273,"1,471,416","229,086","33,520"
30.39391,-81.427741,0,DUVAL,Marine Science Education Center,FL,1200480,FL,36517,65755,62216,596,5631,22310,51866,39790,356,7422,22.4,5712,11094,59,0,562672000,669274000,204517000,11327,7715,"1,030,822","165,786","29,086"
30.168575,-85.658541,0,BAY,Chautauqua Charter School,FL,1200090,FL,8052,14240,13435,76,502,3804,4027,17050,79,2137,17.56,1576.47,3605.64,27.56,9.67,142562000,116256000,91773000,13868,1867,"190,769","29,719","4,342"
28.468114,-81.453463,0,ORANGE,Simon Youth Found Acad At Outlet Mktplce,FL,1201440,FL,66834,106286,100529,408,9989,91751,48919,49286,680,5782,18.07,11444,24439,204,13,1457844000,910627000,433520000,14074,14273,"1,471,416","229,086","33,520"
25.819568,-80.37679,0,MIAMI-DADE,J.C. Bermudez Doral Senior High,FL,1200390,FL,107428,171408,164092,120,3422,253532,56207,20277,128,1814,20.04,16743,34420,123,19,2430012000,1177529000,717310000,12939,22717,"2,686,867","388,529","63,027"
26.603993,-81.853784,0,LEE,City Of Palms Charter High School,FL,1201080,FL,32165,51659,48405,131,1555,48976,13479,32621,70,3232,22.65,4417.76,11102.25,4.8,35.93,698258000,350803000,136206000,12486,6767,"834,573","105,057","16,661"
26.187529,-80.170092,0,BROWARD,Academic Solutions High School,FL,1200180,FL,80461,129671,121737,478,9235,96604,96143,42011,380,6557,20.33,12366.38,27217.61,136.39,249.21,1492430000,1128235000,358404000,11448,18054,"1,962,531","298,407","43,661"
26.187459,-80.170134,0,BROWARD,Academic Solutions Academy A,FL,1200180,FL,80461,129671,121737,478,9235,96604,96143,42011,380,6557,20.33,12366.38,27217.61,136.39,249.21,1492430000,1128235000,358404000,11448,18054,"1,962,531","298,407","43,661"
26.646782,-81.985201,0,LEE,North Nicholas High School,FL,1201080,FL,32165,51659,48405,131,1555,48976,13479,32621,70,3232,22.65,4417.76,11102.25,4.8,35.93,698258000,350803000,136206000,12486,6767,"834,573","105,057","16,661"
27.915416,-82.775913,0,PINELLAS,Pinellas Gulf Coast Academy,FL,1201560,FL,29538,46664,44357,129,3613,18576,17424,45805,247,5227,16.13,5643.73,12584.95,120,8,663342000,353875000,186028000,12525,7168,"961,596","109,177","16,167"
27.7777,-82.7295,0,PINELLAS,St. Petersburg Collegiate High School,FL,1201560,FL,29538,46664,44357,129,3613,18576,17424,45805,247,5227,16.13,5643.73,12584.95,120,8,663342000,353875000,186028000,12525,7168,"961,596","109,177","16,167"
30.435066,-84.317825,0,LEON,Sail,FL,1201110,FL,9450,16324,15445,42,1396,3279,13318,11657,22,2055,16.86,1883.96,4292.42,35.23,3,149426000,175653000,55992000,11602,2087,"296,913","40,460","7,107"
30.4456,-84.2755,0,LEON,Leon High School,FL,1201110,FL,9450,16324,15445,42,1396,3279,13318,11657,22,2055,16.86,1883.96,4292.42,35.23,3,149426000,175653000,55992000,11602,2087,"296,913","40,460","7,107"
26.5878,-82.023,0,LEE,Oasis Charter High School,FL,1201080,FL,32165,51659,48405,131,1555,48976,13479,32621,70,3232,22.65,4417.76,11102.25,4.8,35.93,698258000,350803000,136206000,12486,6767,"834,573","105,057","16,661"
29.6694,-82.3406,0,ALACHUA,Gainesville High School,FL,1200030,FL,8826,14712,14037,45,1506,4073,9770,11169,28,2158,17.29,1662.71,3742.47,44,30.02,151297000,145542000,60084000,12612,2017,"285,994","37,532","6,304"
25.933478,-81.677962,0,COLLIER,Marco Island Academy,FL,1200330,FL,15496,24772,23510,107,722,25896,5512,14826,37,1182,17.51,2756.96,5793.54,50,2,537503000,88431000,66023000,14936,3566,"404,310","48,429","7,961"
28.031181,-81.714154,0,POLK,Chain Of Lakes Collegiate High,FL,1201590,FL,34162,57143,53898,254,1725,47091,23274,35461,172,3064,18.8,5907.9,13596,82,49,377885000,627924000,180292000,11803,7046,"818,330","133,828","23,848"
30.4362,-84.2113,0,LEON,Lincoln High School,FL,1201110,FL,9450,16324,15445,42,1396,3279,13318,11657,22,2055,16.86,1883.96,4292.42,35.23,3,149426000,175653000,55992000,11602,2087,"296,913","40,460","7,107"
28.048612,-82.455887,0,HILLSBOROUGH,Brooks Debartolo Collegiate High School,FL,1200870,FL,68982,114661,109491,411,10050,88735,46314,66484,378,11780,18.32,12233.16,25505.63,221.34,2,1003023000,1190659000,370070000,11710,14627,"1,535,564","243,125","34,179"
30.1633,-81.584,0,DUVAL,Mandarin High School,FL,1200480,FL,36517,65755,62216,596,5631,22310,51866,39790,356,7422,22.4,5712,11094,59,0,562672000,669274000,204517000,11327,7715,"1,030,822","165,786","29,086"
34.238172,-83.857845,0,HALL COUNTY,Lanier College And Career Academy,GA,1302610,GA,8958,14119,13126,44,367,13386,1272,11308,16,852,14.37,1896.6,3550.7,34,36.9,167652000,154502000,46959000,13715,1904,"169,068","29,532","3,651"
43.501727,-112.011931,0,IDAHO FALLS DISTRICT,COMPASS ACADEMY,ID,1601530,ID,3192,5165,4956,43,51,2264,38,7237,9,479,18.35,551.63,1035.91,4,7.06,18191000,59669000,15616000,9526,695,"65,996","13,256","1,651"
43.492493,-112.023092,0,IDAHO FALLS DISTRICT,IDAHO FALLS SENIOR HIGH SCHOOL,ID,1601530,ID,3192,5165,4956,43,51,2264,38,7237,9,479,18.35,551.63,1035.91,4,7.06,18191000,59669000,15616000,9526,695,"65,996","13,256","1,651"
39.131192,-94.776473,0,KANSAS CITY,Alfred Fairfax Academy,KS,2007950,KS,6046,10810,10322,39,1447,12142,4738,1866,111,789,14.97,1411.95,3377.5,27,26.8,46024000,250100000,32300000,14834,1245,"117,871","23,574","5,753"
39.129188,-94.757724,0,KANSAS CITY,500 Reach,KS,2007950,KS,6046,10810,10322,39,1447,12142,4738,1866,111,789,14.97,1411.95,3377.5,27,26.8,46024000,250100000,32300000,14834,1245,"117,871","23,574","5,753"
37.716403,-97.30194,0,WICHITA,Wichita Alternative High,KS,2012990,KS,13867,23820,22696,352,2198,17416,9135,13512,124,3779,10.72,4339.68,7727.87,62.39,9.7,135087000,539479000,70949000,15893,2888,"333,593","55,702","11,154"
38.02567,-84.447552,0,FAYETTE COUNTY,EASTSIDE TECHNICAL CENTER,KY,2101860,KY,13132,21249,20448,57,2177,8771,9729,18064,38,2861,13.4,3111.7,6565.7,56,9,340581000,243614000,67605000,15819,3051,"320,154","48,630","8,222"
38.218301,-85.758613,0,JEFFERSON COUNTY,U OF L Pact Program,KY,2102990,KY,29490,48758,46035,129,4832,16207,34651,33071,140,5763,15.23,6224.16,13997.16,140,55,788668000,602410000,208613000,16679,6819,"772,144","123,758","23,960"
38.17126,-85.700191,0,JEFFERSON COUNTY,Mary Ryan Academy,KY,2102990,KY,29490,48758,46035,129,4832,16207,34651,33071,140,5763,15.23,6224.16,13997.16,140,55,788668000,602410000,208613000,16679,6819,"772,144","123,758","23,960"
38.25,-85.753,0,JEFFERSON COUNTY,Ahrens Educational Resource Center,KY,2102990,KY,29490,48758,46035,129,4832,16207,34651,33071,140,5763,15.23,6224.16,13997.16,140,55,788668000,602410000,208613000,16679,6819,"772,144","123,758","23,960"
36.996845,-86.383647,0,WARREN COUNTY,Rivendell High School,KY,2105730,KY,5386,9295,8869,28,1881,2312,2033,10622,234,1054,16.73,1085.55,2324.55,23,12,70439000,98542000,28141000,11692,1349,"112,247","20,421","2,634"
37.007082,-86.454933,0,WARREN COUNTY,Lighthouse Academy,KY,2105730,KY,5386,9295,8869,28,1881,2312,2033,10622,234,1054,16.73,1085.55,2324.55,23,12,70439000,98542000,28141000,11692,1349,"112,247","20,421","2,634"
38.046401,-84.525607,0,FAYETTE COUNTY,Family Care Center,KY,2101860,KY,13132,21249,20448,57,2177,8771,9729,18064,38,2861,13.4,3111.7,6565.7,56,9,340581000,243614000,67605000,15819,3051,"320,154","48,630","8,222"
36.985076,-86.472161,0,WARREN COUNTY,GEO International High School,KY,2105730,KY,5386,9295,8869,28,1881,2312,2033,10622,234,1054,16.73,1085.55,2324.55,23,12,70439000,98542000,28141000,11692,1349,"112,247","20,421","2,634"
43.020155,-83.693214,0,CARMAN-AINSWORTH COMMUNITY SCHOOLS,GENESEE EARLY COLLEGE,MI,2607890,MI,1628,1836,1886,6,15,212,2165,927,0,397,18.58,200.27,430.82,0.98,0,12619000,38207000,7816000,14573,286,"31,032","4,643","1,403"
41.8355,-86.2392,0,NILES COMMUNITY SCHOOLS,NILES SENIOR HIGH SCHOOL,MI,2625560,MI,1087,1705,1622,27,16,373,362,2207,5,337,19.47,170.92,409.59,0,6.35,9598000,32397000,6761000,14273,224,"24,888","3,895",646
45.005815,-93.26666,0,MINNEAPOLIS PUBLIC SCHOOL DISTRICT,MENLO PARK ACADEMY EXTENDED,MN,2721240,MN,9109,15073,13990,1064,1049,5912,7731,11120,18,2169,13.24,2194.92,5256.98,23.4,0,254990000,410967000,80709000,22818,1955,"422,289","54,125","11,045"
44.999508,-93.296809,0,MINNEAPOLIS PUBLIC SCHOOL DISTRICT,ALC EXTENDED DAY,MN,2721240,MN,9109,15073,13990,1064,1049,5912,7731,11120,18,2169,13.24,2194.92,5256.98,23.4,0,254990000,410967000,80709000,22818,1955,"422,289","54,125","11,045"
44.99462,-93.2286,0,MINNEAPOLIS PUBLIC SCHOOL DISTRICT,VOA HIGH EXTENDED,MN,2721240,MN,9109,15073,13990,1064,1049,5912,7731,11120,18,2169,13.24,2194.92,5256.98,23.4,0,254990000,410967000,80709000,22818,1955,"422,289","54,125","11,045"
44.999508,-93.296809,0,MINNEAPOLIS PUBLIC SCHOOL DISTRICT,MINNEAPOLIS ACADEMY & CAREER EXTEND,MN,2721240,MN,9109,15073,13990,1064,1049,5912,7731,11120,18,2169,13.24,2194.92,5256.98,23.4,0,254990000,410967000,80709000,22818,1955,"422,289","54,125","11,045"
44.962964,-93.26216,0,MINNEAPOLIS PUBLIC SCHOOL DISTRICT,LORING-NICOLLET HIGH EXTENDED,MN,2721240,MN,9109,15073,13990,1064,1049,5912,7731,11120,18,2169,13.24,2194.92,5256.98,23.4,0,254990000,410967000,80709000,22818,1955,"422,289","54,125","11,045"
44.999508,-93.296809,0,MINNEAPOLIS PUBLIC SCHOOL DISTRICT,BASIC SKILLS,MN,2721240,MN,9109,15073,13990,1064,1049,5912,7731,11120,18,2169,13.24,2194.92,5256.98,23.4,0,254990000,410967000,80709000,22818,1955,"422,289","54,125","11,045"
44.961955,-93.246049,0,MINNEAPOLIS PUBLIC SCHOOL DISTRICT,TAKODA PREP EXTENDED,MN,2721240,MN,9109,15073,13990,1064,1049,5912,7731,11120,18,2169,13.24,2194.92,5256.98,23.4,0,254990000,410967000,80709000,22818,1955,"422,289","54,125","11,045"
44.955321,-93.151191,0,SAINT PAUL PUBLIC SCHOOLS,ALC ONLINE SCHOOL,MN,2733840,MN,10225,16569,15576,266,9243,4924,7607,7261,12,2832,13.67,2351.78,5672.67,14.43,0,209842000,441234000,123334000,22172,2123,"302,347","52,080","9,086"
44.955321,-93.151191,0,SAINT PAUL PUBLIC SCHOOLS,GORDON PARKS HS SUMMER,MN,2733840,MN,10225,16569,15576,266,9243,4924,7607,7261,12,2832,13.67,2351.78,5672.67,14.43,0,209842000,441234000,123334000,22172,2123,"302,347","52,080","9,086"
44.956064,-93.282634,0,MINNEAPOLIS PUBLIC SCHOOL DISTRICT,MERC EXTENDED,MN,2721240,MN,9109,15073,13990,1064,1049,5912,7731,11120,18,2169,13.24,2194.92,5256.98,23.4,0,254990000,410967000,80709000,22818,1955,"422,289","54,125","11,045"
45.001758,-93.306603,0,MINNEAPOLIS PUBLIC SCHOOL DISTRICT,PLYMOUTH YOUTH CENTER EXTENDED,MN,2721240,MN,9109,15073,13990,1064,1049,5912,7731,11120,18,2169,13.24,2194.92,5256.98,23.4,0,254990000,410967000,80709000,22818,1955,"422,289","54,125","11,045"
39.714713,-94.854642,0,ST. JOSEPH,BENTON HIGH,MO,2927060,MO,3102,5504,4973,32,182,1402,678,6626,271,1286,13.79,759.65,1171.22,6.15,0,70670000,49334000,16609000,12836,586,"74,645","12,062","2,139"
39.765083,-94.828819,0,ST. JOSEPH,CENTRAL HIGH,MO,2927060,MO,3102,5504,4973,32,182,1402,678,6626,271,1286,13.79,759.65,1171.22,6.15,0,70670000,49334000,16609000,12836,586,"74,645","12,062","2,139"
46.86272,-113.996336,0,MISSOULA H S,Hellgate High School,MT,3018540,MT,4026,2033,1993,213,72,156,67,3453,10,55,14.55,276.63,498.27,6.17,–,30507000,21918000,6895000,15959,799,"111,744","4,540",350
35.723454,-81.68837,0,BURKE COUNTY SCHOOLS,Burke Middle College,NC,3700480,NC,3890,6105,5585,12,665,2418,456,7244,38,857,15.68,745.58,1470.26,21.8,0,21421000,86353000,16999000,10634,886,"88,338","11,967","2,753"
35.784907,-78.584468,0,WAKE COUNTY SCHOOLS,Wake Early College of Health and Science,NC,3704720,NC,54456,82909,78572,372,20131,32035,34592,67548,175,6628,14.95,10798.31,19736.66,214.17,0,547172000,1036757000,125922000,10700,12167,"1,190,275","203,023","16,213"
36.0951,-79.8901,0,GUILFORD COUNTY SCHOOLS,EARLY COLLEGE AT GUILFORD,NC,3701920,NC,22684,34714,33118,218,4703,12571,28740,18094,92,3414,14.64,4634.51,9392.16,108.49,5,232412000,471942000,115526000,11705,5399,"549,866","89,720","17,217"
35.0311,-78.8949,0,CUMBERLAND COUNTY SCHOOLS,Massey Hill Classical High,NC,3700011,NC,15441,25267,24047,636,967,8121,22637,11959,239,4755,14.99,3290.42,6508.67,77.78,2.67,98888000,337477000,71671000,10310,3412,"314,527","57,885","12,667"
35.5727,-82.5523,0,ASHEVILLE CITY SCHOOLS,SCHOOL OF INQUIRY AND LIFE SCIENCES,NC,3700270,NC,1510,2014,1963,4,34,361,719,2488,52,319,12.3,323.35,691.44,10,1,31266000,29739000,5139000,15382,373,"44,451","4,670",732
46.867636,-96.789631,0,FARGO 1,FARGO 9-12 VIRTUAL ACADEMY,ND,3806780,ND,3560,5946,5538,310,445,807,1782,7513,20,607,12.01,956.46,1947.87,21,36.11,74866000,105273000,25961000,18232,738,"101,821","14,255","1,241"
47.924808,-97.080152,0,GRAND FORKS 1,Community Alternative High School,ND,3808130,ND,2347,3895,3677,262,243,830,502,4914,8,813,11.23,674.39,1346.63,12.6,17.42,32318000,67647000,21622000,16068,433,"62,113","8,933",848
46.801549,-100.800537,0,BISMARCK 1,South Central Alternative High School,ND,3800014,ND,4309,7272,6846,984,160,653,402,10729,159,1031,15.15,931.77,1945.76,20.7,21.5,63691000,126083000,28206000,16227,910,"96,153","16,685","1,053"
39.750786,-84.208626,0,DAYTON CITY,Dayton Digital Academy,OH,3904384,OH,4044,6421,6020,17,43,1437,7792,2445,8,699,14.67,848.12,2688.25,9,0,90779000,157433000,31505000,23865,748,"146,977","23,214","8,345"
44.085106,-121.28646,0,BEND-LAPINE ADMINISTRATIVE SD 1,Realms High School,OR,4101980,OR,5817,8860,8144,69,209,2200,110,13580,35,801,19.32,883.77,1995.05,4.66,24.76,135269000,115966000,24201000,15701,1280,"143,600","19,878","1,673"
44.0739,-123.1892,0,BETHEL SD 52,Kalapuya High School,OR,4102040,OR,1593,2625,2327,48,106,1346,73,2895,30,454,16.96,294.97,759.57,0,10.32,27023000,46166000,9823000,15633,370,"42,966","6,267",817
45.5586,-122.6221,0,PORTLAND SD 1J,Alliance High School,OR,4110040,OR,14449,22627,20736,216,2483,7631,3577,23777,331,5348,16.27,2707.11,11558.68,63.16,23.69,558742000,311343000,66621000,19945,3141,"502,773","54,965","4,969"
44.009732,-121.286285,0,BEND-LAPINE ADMINISTRATIVE SD 1,Caldera High School,OR,4101980,OR,5817,8860,8144,69,209,2200,110,13580,35,801,19.32,883.77,1995.05,4.66,24.76,135269000,115966000,24201000,15701,1280,"143,600","19,878","1,673"
44.607599,-123.077721,0,GREATER ALBANY PUBLIC SD 8J,South Albany High School,OR,4101120,OR,3012,4621,4299,52,95,2189,68,5767,30,719,–,–,–,–,–,44744000,81106000,9292000,15032,605,"70,933","11,487","1,631"
45.4985,-122.6391,0,PORTLAND SD 1J,Cleveland High School,OR,4110040,OR,14449,22627,20736,216,2483,7631,3577,23777,331,5348,16.27,2707.11,11558.68,63.16,23.69,558742000,311343000,66621000,19945,3141,"502,773","54,965","4,969"
44.0535,-123.0158,0,SPRINGFIELD SD 19,Springfield High School,OR,4111670,OR,3183,4974,4357,82,77,2198,105,6176,46,647,18.04,521.31,1307.71,0,14.13,40982000,93806000,13981000,15213,613,"76,273","11,222","1,607"
35.915977,-86.884052,0,WILLIAMSON COUNTY,Vanguard Virtual High School,TN,4704530,TN,14328,21658,20251,71,3430,3290,1382,31780,29,1927,15.42,2717.5,5788.93,52.83,48,337737000,144804000,26503000,12785,3427,"264,460","49,535","1,939"
36.534489,-87.353212,0,MONTGOMERY COUNTY,Middle College @ Austin Peay State University,TN,4703030,TN,11510,20162,19183,121,735,6543,9909,17794,245,3998,17.93,2194.83,5107.43,44,41,132349000,205122000,49610000,10627,2356,"231,925","43,956","6,963"
36.1321,-86.7396,0,DAVIDSON COUNTY,Nashville School Of The Arts,TN,4703180,TN,23525,41331,39137,126,2691,26738,28666,19351,90,2806,16.38,4912.16,7346.33,128.2,1,889203000,419665000,199767000,18742,4973,"712,334","99,677","17,748"
36.5581,-87.2557,0,MONTGOMERY COUNTY,Rossview High,TN,4703030,TN,11510,20162,19183,121,735,6543,9909,17794,245,3998,17.93,2194.83,5107.43,44,41,132349000,205122000,49610000,10627,2356,"231,925","43,956","6,963"
32.73002,-97.390519,0,KENNEDALE ISD,TARRANT CO J J A E P,TX,4825500,TX,1005,1533,1294,3,86,893,781,919,6,139,13.62,207.55,414.78,2,0,26030000,11620000,2687000,13982,195,"22,635","4,429",529
31.709205,-106.344455,0,YSLETA ISD,PLATO ACADEMY,TX,4846680,TX,11905,17762,17156,35,76,33468,307,932,30,70,14.57,2395.8,5878.45,45,3,108076000,333172000,71973000,13369,2824,"188,763","33,631","9,581"
29.436809,-98.472769,0,COMAL ISD,JJAEP,TX,4814730,TX,9288,15119,14144,55,481,11804,867,14752,91,1213,15.15,1931.1,3597.84,32,1.75,257131000,42906000,21111000,12614,1934,"186,933","33,107","2,530"
35.200551,-101.878968,0,AMARILLO ISD,AMTECH CAREER ACADEMY,TX,4808130,TX,8548,15274,14455,163,1392,14091,3119,10009,32,923,14.39,2065.88,3997.04,31.35,18.58,115148000,201908000,61787000,12070,1876,"168,744","32,586","6,011"
